player_id,team_id,player_name,team,position,R1,R2,R3,R4,R5,R6,appearance,Total
80801.0,11.0,Idrissa Gueye,Everton,Midfielder,3.81120860119,3.85379310345,2.039,1.039,1.5312,5.68512716476,2794.0,63.0
1632.0,11.0,Gareth Barry,Everton,Midfielder,3.95188308811,3.0275862069,3.478,1.039,1.6704,6.21547360131,2195.0,63.0
87447.0,11.0,Muhamed Besic,Everton,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173807.0,11.0,Tom Davies,Everton,Midfielder,1.90077237303,2.24137931034,3.078,3.117,1.5312,1.89515492545,1625.0,49.0
94924.0,11.0,Gerard Deulofeu,Everton,Forward,1.30767189972,0.704827586207,0.6,0.0,0.16704,0.174767177533,511.0,27.0
26921.0,11.0,Arouna Koné,Everton,Forward,0.129895397488,0.135172413793,0.4,0.0,0.16704,0.0,98.0,12.0
66749.0,11.0,Romelu Lukaku,Everton,Forward,6.39033162458,4.67862068966,35.136,6.234,1.08576,1.08296161572,3392.0,90.0
179141.0,11.0,Shani Tarashaj,Everton,Forward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12390.0,88.0,Allan McGregor,Hull City,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19812.0,88.0,Dusan Kuciak,Hull City,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11974.0,88.0,Eldin Jakupovic,Hull City,Goalkeeper,0.303408704243,2.12596978359,0.0,0.0,7.0992,0.0987254907173,2136.0,43.0
122798.0,88.0,Andrew Robertson,Hull City,Defender,2.99075914652,2.90628828093,1.239,2.078,4.5936,5.51082205424,2920.0,61.0
19687.0,88.0,Alex Bruce,Hull City,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95658.0,88.0,Harry Maguire,Hull City,Defender,2.11061599621,2.47034503879,4.078,2.078,4.5936,8.37065006579,2482.0,64.0
19115.0,88.0,Curtis Davies,Hull City,Defender,0.870048846411,2.22052368314,1.839,2.078,1.83744,10.4173652651,2231.0,59.0
12679.0,88.0,Michael Dawson,Hull City,Defender,0.902438794653,1.7676602695,5.956,0.0,3.67488,7.63758624059,1776.0,58.0
37339.0,88.0,Ahmed Elmohamady,Hull City,Defender,4.07270222435,2.68632605145,1.639,2.078,3.67488,3.88696375236,2699.0,59.0
221267.0,88.0,Josh Tymon,Hull City,Defender,0.0359980977882,0.260769701919,0.0,0.0,1.83744,0.474018555946,262.0,20.0
171982.0,88.0,Brian Lenihan,Hull City,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88898.0,88.0,Moses Odubajo,Hull City,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53371.0,88.0,David Meyler,Hull City,Midfielder,0.902202902696,1.07393323806,1.639,0.0,0.5568,1.33214250994,1079.0,34.0
15109.0,88.0,Tom Huddlestone,Hull City,Midfielder,2.53941930336,2.07819518171,3.478,0.0,0.696,4.14158837194,2088.0,52.0
18987.0,88.0,Robert Snodgrass,Hull City,Midfielder,8.35074358587,2.67174501331,11.073,5.195,0.5568,1.27359727981,2650.0,70.0
74033.0,88.0,Sam Clucas,Hull City,Midfielder,2.50842721635,3.28748979175,3.278,1.039,0.8352,4.53578596964,3303.0,58.0
49944.0,88.0,Jake Livermore,Hull City,Midfielder,2.93796103689,3.27018582798,2.439,1.039,0.696,7.33677345515,3087.0,61.0
9110.0,88.0,Shaun Maloney,Hull City,Midfielder,0.561623652158,0.326459779502,1.239,2.078,0.1392,0.309725304278,328.0,24.0
155509.0,88.0,Greg Olley,Hull City,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213384.0,88.0,Josh Clackstone,Hull City,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59856.0,88.0,Abel Hernández,Hull City,Forward,1.67488947172,1.50788587178,7.756,3.117,0.4176,0.196417810318,1515.0,47.0
111847.0,88.0,Adama Diomande,Hull City,Forward,1.74164714094,1.27199877501,3.278,0.0,0.08352,0.702738429961,1278.0,38.0
178186.0,88.0,Jarrod Bowen,Hull City,Forward,0.0148652361729,0.143323805635,0.0,0.0,0.08352,0.007753550817,144.0,9.0
202174.0,88.0,Greg Luer,Hull City,Forward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17745.0,13.0,Kasper Schmeichel,Leicester City,Goalkeeper,0.401062844279,3.30455635492,0.0,0.0,12.77856,0.188405813967,2756.0,55.0
38038.0,13.0,Ben Hamer,Leicester City,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51934.0,13.0,Ron-Robert Zieler,Leicester City,Goalkeeper,0.102279890693,0.976019184652,0.0,0.0,0.0,0.0521125992178,814.0,22.0
130025.0,13.0,Luis Hernández,Leicester City,Defender,0.55084188857,0.420863309353,0.0,0.0,0.0,0.35731496361,351.0,19.0
172850.0,13.0,Ben Chilwell,Leicester City,Defender,0.42874858514,0.818944844125,1.439,0.0,1.83744,1.18406885809,683.0,32.0
15033.0,13.0,Wes Morgan,Leicester City,Defender,0.942740276278,3.11870503597,1.639,0.0,3.67488,7.4452581414,2601.0,59.0
12413.0,13.0,Robert Huth,Leicester City,Defender,1.33585293393,3.74340527578,6.356,2.078,8.26848,10.5719916702,3122.0,74.0
40725.0,13.0,Danny Simpson,Leicester City,Defender,2.00307766369,3.71942446043,0.0,2.078,8.26848,5.72293099269,3102.0,64.0
37388.0,13.0,Marcin Wasilewski,Leicester City,Defender,0.0155570671838,0.115107913669,0.0,0.0,0.0,0.0774974706015,96.0,8.0
37402.0,13.0,Christian Fuchs,Leicester City,Defender,5.6910429576,3.86930455635,3.278,4.156,8.26848,6.75224574418,3227.0,75.0
61603.0,13.0,Daniel Drinkwater,Leicester City,Midfielder,2.63408730068,3.15707434053,1.639,1.039,1.1136,4.6339786547,2633.0,56.0
61604.0,13.0,Matthew James,Leicester City,Midfielder,0.0,0.00719424460432,0.0,0.0,0.0,0.0,6.0,2.0
